" But cart has some errors."," Nhưng giỏ hàng có một số lỗi."
" Note: Image size affects the performance of your app."," Chú ý: Kích thước ảnh sẽ ảnh hưởng tới hoạt động ứng dụng của bạn."
"""Description"" is more than %d characters long","""Mô tả sản phẩm"" dài hơn %d ký tự ""
"""Title"" is more than %d characters long","""Tiêu đề"" dài hơn %d ký tự"
"""id"" attribute is required for a ""%s"" field.","Thuộc tính ""ID"" là bắt buộc trong trường ""%s""."
"""line_count"" attribute is required for ""multiline"" element.","Thuộc tính ""đếm dòng"" là bắt buộc cho yếu tố ""nhiều dòng""."
"""message"" attribute is required for ""%s"" validator rule.","Thuộc tính ""tin nhắn"" là bắt buộc cho nguyên tắc xác nhận ""%s""."
"%1$s has been added to your wishlist.","%1$s đã được thêm vào danh sách thích của bạn."
"%1$s incl tax.","%1$s bao gồm thuế."
"%@ is not correct","%@ không đúng"
"%s API Key required.","Yêu cầu mã API %s ."
"%s Application ID required.","Yêu cầu áp dụng ID %s."
"%s Secret Key required.","Yêu cầu Secret Key %s"
"%s attribute is required.","Thuộc tính %s là bắt buộc."
"%s fields is required","Trường %s là bắt buộc"
"%s has been added to your cart.","%s đã được thêm vào giỏ hàng của bạn."
"%s id:","%s id:"
"%s was updated in your shopping cart.","%s đã được cập nhật trong giỏ hàng của bạn."
"(Includes more countries than those listed below. As the application owner, you are responsible for complying with country-specific laws related to the distribution or sale of your application into that country, including your home country.)","(Gồm nhiều nước khác ngoài các nước được liệt kê dưới đây. Là chủ sở hữu ứng dụng, bạn có trách nhiệm tuân thủ pháp luật của chính quốc gia bạn sống, cụ thể liên quan đến việc phân phối hoặc bán ứng dụng của bạn cho quốc gia này và cả quốc gia của bạn.)"
"* - field is required","* - trường bắt buộc"
"*Subject to change","*Đối tượng thay đổi"
"1. Please select type of the action:","1. Vui lòng chọn thao tác:"
"10:40 AM","10:40 AM"
"2. Please select a page","2. Vui lòng chọn trang"
"2. Type Category Name","2. Tên loại mặt hàng"
"2. Type Product Name","2. Tên sản phẩm"
"80px x 80px","80px x 80px"
"80x80 px","80x80 px"
"<a href=""%s"" target=""_blank"">Login</a> to Urban Airship.","<a href=""%s"" target=""_blank"">Đăng nhập</a> vào Urban Airship."
"A Catalog Only App will not support functions such as add to cart, add to wishlist, or login.","Một ứng dụng chỉ chứa danh mục (Catalog Only App) sẽ không hỗ trợ những chức năng như chọn mua, thêm vào danh sách thích hoặc đăng nhập."
"A new password has been sent.","Mật khẩu mới đã được gửi đi."
"About","Về"
"Access forbidden","Truy cập không cho phép"
"Account","Tài khoản"
"Account Information","Thông tin tài khoản"
"Account Settings","Cài đặt tài khoản"
"Account confirmation is required. Please check your email for the confirmation link.","Yêu cầu xác nhận tài khoản. Vui lòng kiểm tra email của bạn với liên kết xác thực."
"Account information has been saved.","Thông tin tài khoản đã được lưu."
"Action","Hoạt động"
"Action type does\'t recognized","Loại hoạt động không rõ ràng"
"Action type does\'t recognized.","Loại hoạt động không rõ ràng."
"Action type doesn\'t recognized.","Loại hoạt động không rõ ràng."
"Activate","Kích hoạt"
"Activate PayPal Checkout","Kích hoạt thanh toán PayPal"
"Activate PayPal MECL","Kích hoạt PayPal MECL"
"Activation Key","Mã kích hoạt"
"Add","Thêm"
"Add Action","Thêm thao tác"
"Add Address from Contacts","Thêm địa chỉ từ thông tin liên lạc"
"Add App","Thêm ứng dụng"
"Add Custom","Thêm tùy chỉnh"
"Add New Address","Thêm địa chỉ mới"
"Add New Template","Thêm mẫu mới"
"Add Page","Thêm trang"
"Add To Wishlist","Thêm vào danh sách thích"
"Add a billing address","Thêm địa chỉ thanh toán"
"Add a shipping address","Thêm địa chỉ giao hàng"
"Add to Cart","Chọn mua"
"Add to Wishlist","Thêm vào danh sách thích"
"Adding Product to Cart...","Đang thêm sản phẩm vào giỏ hàng..."
"Adding Product to WishList...","Đang thêm sản phẩm vào danh sách thích..."
"Additional Address","Địa chỉ bổ sung"
"Additional Info","Thông tin bổ sung"
"Address","Địa chỉ"
"Address 2","Địa chỉ 2"
"Address Book","Sổ địa chỉ"
"Address Book Updated","Sổ địa chỉ đã được cập nhật"
"Address Info","Thông tin địa chỉ"
"Address book is empty","Sổ địa chỉ trống"
"Address data not specified.","Dữ liệu địa chỉ không rõ ràng."
"Address does not belong to this customer.","Địa chỉ không phải của khách hàng này."
"Address has been deleted.","Địa chỉ đã bị xóa."
"Address has been saved.","Địa chỉ đã được lưu."
"Admin Application Settings","Cài đặt ứng dụng quản trị"
"Admin Mobile Application","Ứng dụng điện thoại quản trị"
"Admin application has not been enabled","Ứng dụng quản trị chưa được kích hoạt"
"Administrative contact for this app and for app submission issues.","Liên hệ quản trị về ứng dụng này và những vấn đề gửi ứng dụng."
"Advanced Settings","Cài đặt nâng cao"
"After submitting the App to Magento, please contact <a href=""mailto:%1$s"">%1$s</a> to receive the Application Key, Application Secret and Application Master Secret.,""Sau khi cài đặt ứng dụng Magento, vui lòng liên hệ <a href=""""mailto:%1$s"""">%1$s</a> để nhận các khóa ứng dụng, ứng dụng bí mật và ứng dụng siêu bí mật."""
"AirMail Message Queue","Hàng đợi tin nhắn"
"AirMail Messages Queue","Hàng đợi tin nhắn"
"AirMail Template Preview","Xem trước mẫu"
"AirMail message","Tin nhắn"
"AirMail templates","Mẫu"
"All Allowed Countries","Các quốc gia đúng"
"All Images","Tất cả hình ảnh"
"All locations","Tất cả vị trí"
"Amount","Số lượng"
"Amount in %@","Số lượng theo %@"
"Amounts","Số lượng"
"An account with this email address already exists.","Một tài khoản với địa chỉ email này đã tồn tại."
"An error occurred while adding item to wishlist.","Đã xảy ra lỗi khi thêm sản phẩm vào danh sách thích."
"An error occurred while deleting the address.","Đã xảy ra lỗi khi xóa địa chỉ."
"An error occurred while loading categories.","Xảy ra lỗi khi tải nhóm sản phẩm loại mặt hàng."
"An error occurred while loading category filters.","Xảy ra lỗi khi tải bộ lọc loại mặt hàng."
"An error occurred while loading configuration.","Xảy ra lỗi khi tải cấu hình."
"An error occurred while loading localization.","Xảy ra lỗi khi tải nội địa hóa."
"An error occurred while loading login form.","Xảy ra lỗi khi tải đơn đăng nhập."
"An error occurred while loading wishlist.","Xảy ra lỗi khi tải danh sách thích."
"An error occurred while processing your order. Please contact us or try again later.","Đã xảy ra lỗi trong khi xử lý đơn hàng của bạn. Hãy liên hệ với chúng tôi hoặc thử lại sau."
"An error occurred while processing your request.","Đã xảy ra lỗi trong khi xử lý yêu cầu của bạn."
"An error occurred while removing item from wishlist.","Đã xảy ra lỗi khi xóa sản phẩm khỏi danh sách thích."
"An error occurred while removing items from wishlist.","Đã xảy ra lỗi khi xóa sản phẩm khỏi danh sách thích."
"Analytics","Phân tích"
"Android","Android"
"Android doesn\'t support AirMail message type.","Android không hỗ trợ dạng tin nhắn Air Mail."
"App Background","Nền ứng dụng"
"App Background (landscape mode)","Nền ứng dụng (chế độ ngang)"
"App Background (landscape mode).","Nền ứng dụng (chế độ ngang)."
"App Background (portrait mode)","Nền ứng dụng (chế độ dọc)."
"App Background (portrait mode).","Nền ứng dụng (chế độ dọc)."
"App Background image missing.","Thiếu ảnh nền ứng dụng."
"App Code","Mã ứng dụng"
"App Information","Thông tin ứng dụng"
"App Name","Tên ứng dụng"
"App Stores","Cửa hàng ứng dụng"
"App Submission History","Lịch sử gửi ứng dụng"
"App Title","Tiêu đề Ứng dụng"
"App code","Mã ứng dụng"
"App code required.","Yêu cầu mã ứng dụng."
"App does not exist.","Ứng dụng không tồn tại."
"App has been deleted.","Ứng dụng đã bị xóa."
"App has been saved.","Ứng dụng đã được lưu."
"App has been submitted.","Ứng dụng đã được gửi."
"App model not loaded.","Mô hình ứng dụng không tải được."
"App with specified code does not exist.","Ứng dụng với mã xác định không tồn tại."
"Appears in the info section of your app (example: Copyright 2010 – Your Company, Inc.)","Hiển thị trong phần thông tin ứng dụng của bạn (Ví dụ: Bản quyền 2010 – Tên công ty, Inc.)"
"Application","Ứng dụng"
"Application Key","Mã ứng dụng"
"Application Master Secret","Application Master Secret"
"Application Name","Tên ứng dụng"
"Application Secret","Application Secret"
"Application doesn\'t exist.","Ứng dụng không tồn tại."
"Apply","Áp dụng"
"Applying Coupon Code","Áp dụng mã khuyến mãi"
"Applying Gift Card %@","Áp dụng Gift Card %@"
"Are you sure you want to cancel a message?","Bạn có chắc muốn hủy tin nhắn này?"
"Are you sure you want to cancel selected records?","Bạn có chắc muốn hủy các mục đã chọn?"
"Are you sure you want to delete a message?","Bạn có chắc muốn xóa tin nhắn?"
"Are you sure you want to delete selected records?","Bạn có chắc muốn hủy các mục đã chọn?"
"Are you sure you want to delete this theme? This change will affect all applications.","Bạn có chắc muốn xóa chủ đề này? Thay đổi này sẽ ảnh hưởng tới tất cả các ứng dụng."
"Are you sure you want to do this?","Bạn có chắc muốn thực hiện không?"
"Are you sure you want to remove this item?","Bạn chắc chắn muốn xóa sản phẩm này chứ?"
"As Low As","Thấp như"
"As Low Excl. Tax","Thấp như giá không gồm thuế"
"As Low Incl. Tax","Thấp như giá đã gồm thuế"
"As a Magento customer, Urban Airship is offering you unlimited Push Notifications and Rich Push for $100/year* along with a 60 day free trial.,""Là một khách hàng Magento, bạn sẽ được Urban Airship hỗ trợ Push Notifications và Rich Push với $100/năm* và 60 ngày thử nghiệm miễn phí."""
"As Low As","Thấp như"
"As Low Excl. Tax","Thấp như giá không gồm thuế"
"As Low Incl. Tax","Thấp như giá đã gồm thuế"
"At last one application has to be created.","Một ứng dụng mới nhất đã được tạo."
"At least one option should be selected","Nên chọn ít nhất một tùy chọn"
"At last one application has to be created.","Một ứng dụng mới nhất đã được tạo."
"Authentication to %@ did failed...","Xác thực %@ thất bại..."
"Average Order Amount","Số lượng đơn đặt hàng trung bình"
"Average Orders","Đơn hàng trung bình"
"Average Rating","Xếp hạng trung bình"
"Back","Trở về"
"Back to App Edit","Trở về chỉnh sửa ứng dụng"
"Background Color","Màu nền"
"Balance","Số dư"
"Balance Change","Thay đổi số dư"
"Balance History","Lịch sử số dư"
"Banner on Home Screen","Banner trên trang chủ"
"Banner on Home Screen (landscape mode)","Banner trên trang chủ (chế độ ngang)"
"Banner on Home Screen (landscape mode) image missing.","Thiếu ảnh banner trên trang chủ (chế độ ngang)."
"Banner on Home Screen (portrait mode)","Banner trên trang chủ (chế độ dọc)"
"Banner on Home Screen (portrait mode) image missing.","Thiếu ảnh banner trên trang chủ (chế độ dọc)."
"Banner on Home Screen image missing.","Thiếu ảnh banner trên trang chủ."
"Banners on Home Screen","Banner trên trang chủ"
"Best Sellers","Bán chạy nhất"
"Billing","Hóa đơn"
"Billing Address","Địa chỉ thanh toán"
"Billing address","Địa chỉ thanh toán"
"Billing address has been set.","Địa chỉ thanh toán đã được thiết lập."
"Bundle Products","Sản phẩm theo gói"
"Buy %1$s for %2$s","Mua %1$s cho %2$s"
"Buy %1$s for %2$s (%3$s incl. tax) each","Mua %1$s cho mỗi %2$s (%3$s bao gồm thuế)"
"Buy %1$s for %2$s each","Mua %1$s cho mỗi %2$s"
"Buy %1$s with %2$s discount each","Mua %1$s giảm giá cho mỗi %2$s"
"Buy More & Save","Mua nhiều hơn và tiết kiệm hơn"
"Buyer country is not allowed by store.","Quốc gia của người mua hàng không được phép ở cửa hàng này."
"CMS Page","Trang CMS"
"CMS Pages haven\'t been found.","Không tìm thấy trang CMS."
"Cache Lifetime (seconds)","Toàn bộ thời gian bộ nhớ đệm (giây)"
"Cache Management","Quản lý bộ nhớ đệm"
"Can\'t add item to shopping cart.","Không thể thêm sản phẩm vào giỏ."
"Can\'t apply the coupon code.","Không thể dùng mã khuyến mãi này."
"Can\'t copy file ""%s"" to ""%s"".","Không thể sao chép tập tin ""%s"" vào ""%s""."
"Can\'t create wishlist.","Không thể tạo danh sách thích."
"Can\'t delete ""%s"" theme.","Không thể xóa chủ đề ""%s""."
"Can\'t load XML.","Không thể tải XML."
"Can\'t load admin application settings.","Không thể tải cài đặt ứng dụng quản trị."
"Can\'t load application with id ""%s""","Không thể tải ứng dụng với ID ""%s"""
"Can\'t load cart info.","Không thể tải thông tin giỏ hàng."
"Can\'t load cart.","Không thể tải giỏ hàng."
"Can\'t load customer form.","Không thể tải đơn đăng ký của Khách hàng."
"Can\'t load default themes.","Không thể tải chủ đề mặc định."
"Can\'t load selected theme. Please check your media folder permissions.","Không thể tải chủ đề đã chọn. Vui lòng kiểm tra sự cấp phép của thư mục media."
"Can\'t load template with id ""%s""","Không thể tải mẫu với id ""%s"""
"Can\'t open submission form.","Không thể mở đơn đăng ký."
"Can\'t read file ""%s"".","Không thể đọc tập tin ""%s""."
"Can\'t remove the item.","Không thể xóa sản phẩm."
"Can\'t reset theme.","Không thể cài lại theme."
"Can\'t save address.","Không thể lưu địa chỉ."
"Can\'t save the customer.","Không thể lưu khách hàng."
"Can\'t save theme.","Không thể lưu theme."
"Can\'t show configuration.","Không thể hiển thị cấu hình."
"Can\'t specify product.","Không thể xác định sản phẩm."
"Can\'t submit application.","Không thể nộp đơn đăng ký."
"Can\'t update cart.","Không thể cập nhật giỏ hàng."
"Can\'t write to file ""%s"".","Không thể ghi vào tập tin ""%s""."
"Cancel","Hủy"
"Canceled","Đã hủy"
"Canceling PayPal ...","Đang hủy PayPal ..."
"Cancelled","Đã hủy"
"Cannot apply gift card.","Không thể sử dụng Gift Card."
"Cannot configure product.","Không thể cấu hình sản phẩm."
"Cannot load theme ""%s"".","Không thể tải theme ""%s""."
"Cannot redeem Gift Card.","Không thể chuyển đổi Gift Card."
"Cannot remove gift card.","Không thể xóa gift card."
"Cannot save theme ""%s"". Incorrect data received","Không thể lưu theme ""%s"". Đã nhận dữ liệu không đúng"
"Cannot update the item.","Không thể cập nhật sản phẩm."
"Card Verification Number","Số xác nhận thẻ"
"Card verification number is wrong","Số xác nhận thẻ sai"
"Carrier","Nhà cung cấp"
"Cart","Giỏ hàng"
"Cart Updated","Giỏ hàng đã được cập nhật"
"Cart has been updated.","Giỏ hàng đã được cập nhật."
"Cart has some errors.","Giỏ hàng có một vài lỗi."
"Cart is empty.","Giỏ hàng trống."
"Catalog Only App?","Catalog Only App?"
"Category","Loại mặt hàng"
"Category Button Color","Màu của nút loại mặt hàng"
"Category Item Background Color","Màu nền của loại mặt hàng"
"Cc:","Cc:"
"Chairs","Ghế"
"Change Orientation","Hướng dẫn thay đổi"
"Change Password","Thay đổi mật khẩu"
"Changes have been saved to theme.","Thay đổi đã được lưu vào theme."
"Check","Kiểm tra"
"Check Gift Card","Kiểm tra Gift Card"
"Check Gift Card Promo Redeemed","Kiểm tra Gift Card đã được chuyển đổi"
"Checking Gift Card %@","Đang kiểm tra Gift Card %@"
"Checkout","Thanh toán"
"Checkout Page Registration","Đăng ký trang thanh toán"
"Checkout as Guest","Thanh toán ở chế độ Khách"
"Checkout as Guest or Register","Thanh toán ở chế độ Khách hoặc Đăng ký"
"Checkout has been initialized.","Thanh toán đã được khởi tạo."
"Checkout initialization...","Khởi tạo thanh toán..."
"Checkout initialized!","Thanh toán đã được khởi tạo!"
"Choose Store View","Chọn Cửa hàng"
"Choose amount","Chọn số lượng"
"Choose file","Chọn tệp"
"City","Quận/Huyện"
"Clear","Xóa"
"Close","Đóng"
"Color Themes","Màu Theme"
"Colors","Màu sắc"
"Commiting updates...","Đang cập nhật..."
"Company","Công ty"
"Completed","Đã hoàn thành"
"Configuration data have been saved","Dữ liệu cấu hình đã được lưu"
"Configure Cart Item","Cấu hình sản phẩm trong giỏ"
"Confirm New Password","Xác nhận mật khẩu mới"
"Confirm Password","Xác nhận mật khẩu"
"Connecting","Đang kết nối"
"Connection Error\nWe\'re sorry. The app is experiencing connection problems. The app requires a network connection to operate.","Lỗi kết nối. Chúng tôi rất xin lỗi. Ứng dụng đang gặp vấn đề kết nối. Cần kết nối lại để thực hiện."
"Contact Email","Email liên hệ"
"Contact Information","Thông tin liên hệ"
"ContactsAreEmpty","Thông tin liên hệ trống"
"Container is not defined.","Thùng hàng không được xác nhận."
"Content","Nội dung"
"Continue","Tiếp tục"
"Copyright","Bản quyền"
"Copyright Page Logo","Logo trang bản quyền"
"Copyright Page Logo (iPhone 4 retina)","Logo trang bản quyền (iPhone 4 retina)"
"Copyright: Magento (c) 2010","Bản quyền: Magento (c) 2010"
"Countries","Quốc gia"
"Countries Payment Applicable From","Các quốc gia thanh toán được áp dụng từ"
"Country","Quốc gia"
"Country options don\'t recognized for ""%s"".","Không chấp nhận tùy chọn quốc gia ""%s""."
"Coupon code %s is not valid.","Mã khuyến mãi %s không đúng."
"Coupon code %s was applied.","Mã khuyến mãi %s được áp dụng."
"Coupon code is empty.","Mã khuyến mãi trống."
"Coupon code was canceled.","Mã khuyến mãi đã bị hủy."
"Create Account","Tạo tài khoản"
"Create an Account","Tạo tài khoản"
"Creating a Template is allowed only for applications which have device type iPhone.","Chỉ được phép tạo một mẫu ứng dụng cho các loại thiết bị iPhone."
"Credit Card","Thẻ tín dụng"
"Credit Card %s","Thẻ tín dụng %s"
"Credit Card Number","Số thẻ tín dụng"
"Credit Card Type","Loại thẻ tín dụng"
"Credit card number does not match credit card type.","Số thẻ tín dụng không khớp với loại thẻ tín dụng."
"Cross Sells","Bán chéo sản phẩm"
"Current Balance: %s","Số dư hiện tại: %s"
"Current Password","Mật khẩu hiện tại"
"Currently, the system does not support the viewing of the order detail.","Hiện tại hệ thống không hỗ trợ xem chi tiết đơn hàng."
"Custom App Icon","Tùy chỉnh icon của ứng dụng"
"Custom App Icon (iPhone 4 retina)","Tùy chỉnh icon của ứng dụng (iPhone 4 retina)"
"Custom Colors","Tùy chỉnh màu sắc"
"Custom amount","Tùy chỉnh số lượng"
"Customer","Khách hàng"
"Customer Name","Tên khách hàng"
"Customer authentication problem.","Vấn đề xác thực khách hàng."
"Customer balance available in enterprise version of Magento only.","Số dư của khách hàng chỉ tồn tại trong phiên bản cho doanh nghiệp."
"Customer balance is disabled for current store","Số dư của khách hàng bị vô hiệu hóa ở cửa hàng hiện tại"
"Customer email not specified.","Email khách hàng không rõ ràng."
"Customer logout problem.","Vấn đề đăng xuất của khách hàng."
"Customer not logged in.","Khách hàng chưa đăng nhập."
"Customers","Khách hàng"
"DD","DD"
"Date","Ngày"
"Date Created","Ngày tạo"
"Date Submitted","Ngày đăng ký"
"Date Updated","Ngày cập nhật"
"Date:","Ngày:"
"Day","Ngày"
"Deeper Messaging and Engagement with Rich Push.","Deeper Messaging and Engagement with Rich Push."
"Default Billing Address","Địa chỉ thanh toán mặc định"
"Default Shipping Address","Địa chỉ thanh toán mặc định"
"Default Theme","Theme mặc định"
"Default themes are missed.","Thiếu theme mặc định."
"Delete","Xóa"
"Delete Action","Xóa hoạt động"
"Delete theme","Xóa theme"
"Deleted","Đã xóa"
"Description","Mô tả"
"Description that appears in Android Market. %s chars maximum. ","Hiện mô tả trong shop Android. Tối đa %s ký tự. "
"Description that appears in the iTunes App Store. %s chars maximum. ",""Hiện mô tả trong cửa hàng ứng dụng iTunes. Tối đa %s ký tự. "
"Deselect All","Bỏ chọn tất cả"
"Design","Thiết kế"
"Device","Thiết bị"
"Device Information","Thông tin thiết bị"
"Device Type","Loại thiết bị"
"Device doesn\'t recognized","Không nhận ra thiết bị"
"Device doesn\'t recognized. Unable to load a template.","Không nhận ra thiết bị. Không thể tải mẫu."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Không nhận ra thiết bị: ""%s"". Không thể tải sự trợ giúp."
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","Không nhận ra thiết bị: ""%s"". Không thể tải mô hình xem trước."
"Device type doesn\'t recognized.","Không nhận ra loại thiết bị."
"Discount code is empty","Không có mã giảm giá"
"Discount:","Giảm giá:"
"Done","Hoàn thành"
"Downloadable Products Updated","Sản phẩm có thể tải về đã được cập nhật"
"Downloads limit:","Giới hạn tải về:"
"E-mail","E-mail"
"Edit","Chỉnh sửa"
"Edit Action","Chỉnh sửa hoạt động"
"Edit Address","Chỉnh sửa địa chỉ"
"Edit AirMail Message","Chỉnh sửa tin nhắn AirMail"
"Edit AirMail Message Queue #%s","Chỉnh sửa tin nhắn AirMail đang đợi #%s"
"Edit App ""%s""","Chỉnh sửa ứng dụng ""%s"""
"Edit Filter","Chỉnh sửa bộ lọc"
"Edit Image","Chỉnh sửa ảnh"
"Edit Mail List","Chỉnh sửa danh sách mail"
"Edit Template ""%s""","Chỉnh sửa mẫu ""%s"""
"Edit filter","Chỉnh sửa bộ lọc"
"Edit note","Chỉnh sửa ghi chú"
"Either remote URL or application code was not set. Please make sure you filled all the values and try again.","Hoặc URL từ xa hoặc mã ứng dụng không được thiết lập. Hãy chắc chắn rằng bạn điền tất cả các giá trị và thử lại."
"Element with id %s already exists","Phần tử với %s đã tồn tại"""
"Email","Email"
"Email Address","Địa chỉ Email"
"Email address you provided is not valid. Please provide a valid one.","Địa chỉ email bạn cung cấp không tồn tại. Hãy điền một email đúng."
"Email is not correct","Email không chính xác"
"Email is not specified","Email không xác định"
"Enable Admin Application","Kích hoạt ứng dụng quản trị"
"Enable AirMail Message Push notification","Kích hoạt tin nhắn Push notification AirMail"
"Enable Facebook","Kích hoạt Facebook"
"Enable Flurry Analytics","Kích hoạt Flurry Analytics"
"Enable Flurry Analytics for the merchant.","Kích hoạt Flurry Analytics cho người bán hàng."
"Enable LinkedIn","Kích hoạt LinkedIn"
"Enable Standard Checkout","Kích hoạt Standard Checkout"
"Enable Twitter","Kích hoạt Twitter"
"Enter Name","Điền Tên"
"Enter discount code first.","Điền mã giảm giá trước."
"Enter discount code if any","Điền mã giảm giá nếu có"
"Enter e-mail","Điền e-mail"
"Enter giftcard promo code here","Điền mã giftcard ở đây"
"Enter text","Điền văn bản"
"Enter the gift card code","Điền mã gift card"
"Error","Lỗi"
"Error Loading Configuration Format","Lỗi tải định dạng cấu hình"
"Error during shortening url","Lỗi khi rút gọn url"
"Error message text is missed.","Lỗi thiếu tin nhắn văn bản."
"Error while processing file ""%s"".","Lỗi khi xử lý tập tin ""%s""."
"Error while reading data from Payment Bridge. Please, try again.","Lỗi khi đọc dữ liệu từ Payment Bridge. Vui lòng thử lại"
"Error while reading remote data","Lỗi khi đọc dữ liệu từ xa"
"Error while uploading file ""%s"".","Lỗi khi tải tập tin lên ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","Lỗi khi tải tập tin lên ""%s"". Định dang tập tin không cho phép. Chỉ hỗ trợ ""jpg"", ""jpeg"", ""gif"", ""png""."
"Excl. Tax","Không bao gồm thuế"
"Expiration Date - Month","Ngày hết hạn - Tháng"
"Expiration Date - Year","Ngày hết hạn - Năm"
"Expires: %s","Hết hạn: %s"
"Extend the life of your app with Urban Airship Push Notifications.","Kéo dài tuổi thọ ứng dụng của bạn với Push Notifications của Urban Airship."
"Extensions","Phần mở rộng"
"FILTERS APPLIED","ÁP DỤNG LỌC"
"Facebook","Facebook"
"Facebook API","Facebook API"
"Facebook Application ID","Facebook Application ID"
"Facebook post failed...","Bài đăng Facebook thất bại..."
"Fax","Fax"
"File can\'t be uploaded.","Tập tin không thể tải lên."
"File doesn\'t exist ""%s"".","Tập tin không tồn tại ""%s""."
"Filter","Lọc"
"Filters","Lọc"
"First Name","Tên"
"Fixed amounts","Số lượng cố định"
"Flurry API Code","Flurry API Code"
"Flurry Analytics","Flurry Analytics"
"Flurry Analytics Site","Trang Flurry Analytics"
"Fonts","Fonts"
"Forgot Password","Quên mật khẩu"
"Forgot Password?","Quên mật khẩu?"
"Forgot your password?","Quên mật khẩu của bạn?"
"Form","Đơn"
"Free","Miễn phí"
"From","Từ"
"From Excl. Tax","Từ không bao gồm thuế"
"From Incl. Tax","Từ bao gồm thuế"
"From excl. tax","Từ không bao gồm thuế"
"From incl. tax","Từ bao gồm thuế"
"Full Description","Mô tả đầy đủ"
"Funk Leaf","Funk Leaf"
"Gallery","Triển lãm"
"General","Chung"
"Generate Offline Catalog","Tạo danh mục hàng ngoại tuyến"
"Get Content from CMS Page","Lấy nội dung từ trang CMS"
