" But cart has some errors."," Nhưng giỏ hàng có một số lỗi."
Product Name3 ","Tên sản phẩm3 "
"Product Name3 1","Tên sản phẩm3 1"
"Product Name3 2","Tên sản phẩm3 2"
"Product Options Updated","Tùy chọn sản phẩm được cập nhật"
"Product Removed From Wishlist","Đã xóa sản phẩm khỏi danh sách thích"
"Product Reviews Updated","Đánh giá sản phẩm được cập nhật"
"Product SKU","SKU sản phẩm"
"Product Updated","Sản phẩm được cập nhật"
"Product added","Sản phẩm đã được thêm"
"Product is out of stock","Đang hết hàng"
"Product is unavailable.","Sản phẩm không có sẵn"
"Product only available on the website.","Sản phẩm chỉ có sẵn trên website."
"Product succesfully added to cart","Sản phẩm được thêm vào giỏ thành công"
"Product was not specified.","Sản phẩm không rõ quy định."
"Product(s) currently out of stock.","Sản phẩm hiện đang hết hàng."
"Products","Sản phẩm"
"Pull Down To Update..","Kéo xuống để cập nhật.."
"Purchase Order Number","Số đơn đặt hàng"
"Push Notification","Push Notification"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","Thông báo đẩy cho phép bạn gửi tin nhắn trực tiếp đến những người đã cài đặt ứng dụng của bạn trên thiết bị của họ. Gửi đầy đủ tin nhắn ngay cả khi bạn đóng ứng dụng. Push Notifications là một trong những cách tốt nhất để giữ cho ứng dụng của bạn đang hoạt động bằng cách cung cấp nội dung có giá trị trực tiếp cho khách hàng của bạn. Tìm hiểu thêm về Push Notifications - <a href=""""%1$s"""" target=""""_blank"""">%1$s</a>"""
"Push Title","Tiêu đề"
"Push message","Tin nhắn"
"Push title","Tiêu đề"
"Qty","Số lượng"
"Qty:","Số lượng:"
"Quantity","Số lượng"
"Quantity:","Số lượng:"
"Queue Date","Ngày đợi"
"Queue Message","Tin nhắn đang đợi"
"Queue does not exist.","Tin nhắn đang đợi không tồn tại."
"Queue is allowed only for applications with enabled Push Notification.","Tin nhắn đang đợi chỉ cho phép đối với các ứng dụng đã kích hoạt Push Notification."
"Quote instance is required.","Tin nhắn đợi là bắt buộc."
"Quote item is not found.","Không tìm thấy sản phẩm trong danh sách chờ."
"Range param doesn\'t recognized","Range param doesn\'t recognized"
"Ratings and Reviews","Đánh giá và xếp hạng"
"Read the Terms and Conditions","Đọc Điều khoản và Điều kiện"
"Recent Activity","Hoạt động gần đây"
"Recipient Information","Thông tin người nhận"
"Recommended size %spx x %spx.","Kích thước gợi ý %spx x %spx."
"Recommended size: %spx x %spx at %s dpi.","Kích thước gợi ý: %spx x %spx at %s dpi."
"Recommended size: %spx x %spx.","Kích thước gợi ý: %spx x %spx."
"Recover","Khôi phục"
"Redeem","Chuyển đổi"
"Redeeming Gift Card %@","Đang chuyển đổi Gift Card %@"
"Redemption functionality is disabled.","Chức năng chuyển đổi đã bị vô hiệu."
"Refunded","Hoàn trả"
"Regions","Khu vực"
"Register","Đăng ký"
"Registering cart ...","Đang đăng ký giỏ hàng ..."
"Registering user ...","Đang đăng ký người dùng ..."
"Regular","Thông thường"
"Regular and confirmation passwords must be equal","Mật khẩu thông thường và mật khẩu xác nhận phải giống nhau"
"Related Product Background Color","Màu nền cho sản phẩm liên quan"
"Release To Update...","Cập nhật..."
"Relevance","Liên quan"
"Remaining downloads","Số lần tải về còn lại"
"Remove","Xóa"
"Remove Address...","Xóa địa chỉ..."
"Removing %@...","Đang xóa %@..."
"Removing Coupon...","Đang xóa thẻ giảm giá..."
"Removing Gift Card...","Đang xóa Gift Card..."
"Removing Product from WishList...","Đang xóa sản phẩm khỏi danh sách thích..."
"Removing Store Credit...","Đang xóa Store Credit..."
"Request param %s is missed","Thiếu yêu cầu param %s"
"Required size: %spx x %spx.","Kích thước yêu cầu: %spx x %spx."
"Reset theme to default","Cài đặt theme về mặc định"
"Resubmission Key","Mã khóa lấy lại"
"Resubmit App","Đăng ký lại ứng dụng"
"Resubmit App failure. %s","Đăng ký lại ứng dụng thất bại. %s"
"Results","Kết quả"
"Revenue","Doanh thu"
"Revert","Trở về"
"Revert Discount","Hoàn lại giảm giá"
"Review","Đánh giá"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>,""Rich Push cho phép bạn tạo và gửi những trải nghiệm hấp dẫn bằng cách thêm HTML và các thành phần phương tiện truyền thông phong phú khác. Để thoát khỏi cảnh báo và cập nhật huy hiệu, Rich Push đưa người dùng vào ứng dụng khi hiển thị nội dung trong một lần xem tùy chỉnh WebKit. Tạo thông điệp thương hiệu đó với người sử dụng của bạn với nội dung và thông tin mới, không cần phải cập nhật ứng dụng của bạn. Tìm hiểu thêm về Rich Push - <a href=""""%1$s"""" target=""""_blank"""">%1$s</a>"""
"SORT BY:","SẮP XẾP THEO:"
"Sample","Mẫu"
"Samples","Mẫu"
"Save","Lưu"
"Save As","Lưu là"
"Save Theme","Lưu Theme"
"Save and Continue Edit","Lưu và tiếp tục chỉnh sửa"
"Save and Submit App","Lưu và nộp ứng dụng"
"Save in address book","Lưu trong danh bạ"
"Saving Address...","Đang lưu địa chỉ..."
"Saving changes ...","Đang lưu các thay đổi ..."
"Saving shipping address ...","Đang lưu địa chỉ giao hàng ..."
"Saving shipping methods ...","Đang lưu phương pháp giao hàng ..."
"Screen resolution is not supported","Không hỗ trợ độ phân giả màn hình này"
"Screens:","Màn hình:"
"Scroll Background Color","Màu nền cuộn"
"Search","Tìm kiếm"
"Search Term","Cụm từ tìm kiếm"
"Search Updated","Tìm kiếm đã cập nhật"
"Searching for %@...","Đang tìm kiếm %@..."
"Secondary Color","Màu thứ cấp"
"Secondary Font Color","Màu phông chữ thứ cấp"
"See all","Xem tất cả"
"Select %@","Chọn %@"
"Select All","Chọn tất cả"
"Select Chart","Chọn biểu đồ"
"Select Links","Chọn liên kết"
"Select Options","Chọn tùy chọn"
"Select Payment Method","Chọn phương pháp thanh toán"
"Select Range","Chọn khoảng"
"Select a","Chọn"
"Select a Billing Address","Chọn địa chỉ thanh toán"
"Select a Shipping Address","Chọn địa chỉ giao hàng"
"Select from Address Book","Chọn từ danh bạ"
"Select shipping method","Chọn phương pháp thanh toán"
"Selected product is unavailable.","Sản phẩm đã chọn không có sẵn."
"Send","Gửi"
"Sender Information","Thông tin người gửi"
"Sending e-mail failed...","Gửi email thất bại..."
"Set","Thiết lập"
"Settings","Cài đặt"
"Shake device to reset the filter","Lắc thiết bị để cài lại bộ lọc"
"Share","Chia sẻ"
"Share on LinkedIn","Chia sẻ trên LinkedIn"
"Share on Twitter","Chia sẻ trên Twitter"
"Ship method","Phương pháp giao hàng"
"Shipped","Vận chuyển"""
"Shipping","Vận chuyển"
"Shipping Address","Địa chỉ vận chuyển"
"Shipping Method","Phương pháp vận chuyển"
"Shipping address","Phương pháp giao hàng"
"Shipping address has been set.","Địa chỉ giao hàng đã được thiết lập."
"Shipping method","Phương pháp giao hàng"
"Shipping method has been set.","Phương pháp vận chuyển đã được thiết lập."
"Shipping method is required","Yêu cầu nhập phương pháp vận chuyển"
"Shipping method successfully updated","Phương pháp vận chuyển được cập nhật thành công"
"Shipping to this address is not possible.","Không thể vận chuyển đến địa chỉ này."
"Shop","Mua hàng"
"Shop All","Mua tất cả"
"Shop Updated","Cửa hàng được cập nhật"
"Shopping Cart","Giỏ hàng"
"Shopping cart is empty.","Giỏ hàng trống."
"Show Password","Hiện mật khẩu"
"Sign In","Đăng nhập"
"Signing In...","Đang đăng nhập..."
"Signing Out ...","Đang đăng xuất ..."
"Sky Blue","Bầu trời xanh"
"Social Networking","Mạng xã hội"""
"Some emails were not sent.","Một số email không được gửi."
"Sorry, no payment options are available for this order at this time.","Xin lỗi, không có sẵn tùy chọn thanh toán cho yêu cầu tại thời điểm này ."
"Sorry, there are no items in this category.","Xin lỗi, không có sản phẩm nào trong nhóm này"
"Special","Đặc biệt"
"Special Excl. Tax","Đặc biệt không gồm thuế"
"Special Incl. Tax","Đặc biệt bao gồm thuế"
"Specific Countries","Quốc gia chỉ định"""
"Specified address does not exist.","Địa chỉ không tồn tại."
"Specified invalid app code.","Mã ứng dụng không đúng."
"Specified invalid data.","Dữ liệu không đúng."
"Specified item does not exist in wishlist.","Sản phẩm được chỉ định không tồn tại trong danh sách thích."
"Standard Checkout","Tiêu chuẩn thanh toán"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","Tiêu chuẩn thanh toán sử dụng các phương pháp thanh toán được cung cấp bởi Magento. Chỉ có phương pháp thanh toán nội tuyến được hỗ trợ. (Ví dụ PayPal Direct,  Authorize.Net, etc.)"
"Start Date","Ngày bắt đầu"
"Start Date - Month","Tháng bắt đầu"
"Start Date - Year","Năm bắt đầu"
"Starting At","Bắt đầu lúc"
"Starting At Excl. Tax","Bắt đầu không bao gồm thuế"
"Starting At Incl. Tax","Bắt đầu bao gồm thuế"
"Starting at excl. tax","Bắt đầu không bao gồm thuế"
"Starting at incl. tax","Bắt đầu bao gồm thuế"
"State/Province","Tỉnh/Thành"
"Status","Trạng thái"
"Storage of offline cart on server failed. Please retry later","Việc lưu trữ giỏ hàng trực tuyến trên hệ thống thất bại. Vui lòng thử lại"
"Store Credit Info Updated","Thông tin Store Credit được cập nhật"
"Store Credit payment is not being used in your shopping cart.","Thanh toán Store Credit không được sử dụng trong giỏ hàng."
"Store View","Cửa hàng"
"Store credit","Store credit"
"Store logo that is displayed on copyright page of app. Preferred size: 200px x 200px.","Biểu tượng cửa hàng được hiển thị trên trang bản quyền của ứng dụng. Kích thước ưa thích: 200px x 200px."""
"Store switcher hasn\'t been defined","Store switcher hasn\'t been defined"
"Street Address","Địa chỉ"
"Street Address 2","Địa chỉ 2"
"Subject:","Tiêu đề:"
"Submission","Thông tin"
"Submission Fields","Trình mục"
"Submission History","Trình lịch sử"
"Submit App","Gửi ứng dụng"
"Submit App ""%s"","Gửi ứng dụng ""%s"""
"Submit App failure. %s","Gửi ứng dụng thất bại. %s"
"Submit App failure. Invalid activation key provided","Gửi ứng dụng thất bại. Key cung cấp kích hoạt không đúng"
"Submit Review","Gửi đánh giá"
"Submitted","Đã gửi"
"Submitting Review...","Đang gửi đánh giá..."
"Subtotal","Tổng (Subtotal)"
"Subtotal (Excl. Tax)","Tổng (Không bao gồm thuế)"
"Subtotal (Incl. Tax)","Tổng (Đã bao gồm thuế)"
"Subtotal (Excl. Tax)","Tổng (Không bao gồm thuế)"
"Subtotal (Incl. Tax)","Tổng (Đã bao gồm thuế)"
"Subtotal excluding tax","Tổng không có thuế"
"Subtotal incl. tax:","Tổng có thuế:"
"Subtotal including tax","Tổng có thuế"
"Subtotal:","Tổng (Subtotal):"
"Success","Thành công"
"Successfully posted to Facebook","Đăng Facebook thành công"
"Successfully posted to Linkedin","Đăng Linkedin thành công"
"Summary of Your Review","Tóm tắt đánh giá của bạn"
"Swipe a product to reveal more options","Trượt một sản phẩm để xem thêm tùy chọn"
"T-Shirts","Áo phông"
"Tabs,"Thẻ"
"Tax,"Mã số thuế"
"Telephone,"Điện thoại"
"Tell a Friend","Giới thiệu đến bạn bè"
"Tell a Friend is disabled.","Giới thiệu cho bạn bè bị vô hiệu hóa."
"Tell a Friend link has been sent.","Đường dẫn giới thiệu cho bạn bè đã được gửi "
"Template","Mẫu"
"Template Content","Nội dung mẫu"
"Template Name","Tên mẫu"
"Template does not exist.","Mẫu không tồn tại."
"Template for new AirMail Message does not exist.","Mẫu tin nhắn mới không tồn tại."
"Template has been deleted.","Mẫu đã bị xóa."
"Terms And Conditions","Điều khoản và Điều kiện"
"Text length does not satisfy specified max text range.","Độ dài văn bản không đáp ứng độ dài tối đa quy định."
"Text length does not satisfy specified min text range.","Độ dài văn bản không đáp ứng độ dài tối thiểu quy định."
"Thank you for registering!","Cảm ơn bạn đã đăng ký!"
"Thank you for your purchase! ","Cảm ơn bạn đã mua hàng! "
"The %s field should be filled.","Trường %s nên được điền vào."
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","Tiêu đề Mailbox sẽ được hiển thị trong thẻ Hiện thêm thông tin. Để hiểu rõ hơn về tiêu đề, vui lòng <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">nhấn vào</a>"
"The application is currently inactive.\nPlease try again later.","Ứng dụng hiện không hoạt động.\nVui lòng thử lại sau."
"The cart is empty","Giỏ hàng trống"
"The custom amount value should be higher than 0.","Giá trị số lượng tùy chỉnh phải lớn hơn 0."
"The custom amount value should not be higher than %s.","Giá trị số lượng tùy chỉnh không được lớn hơn %s."
"The custom amount value should not be lower than %s.","Giá trị số lượng tùy chỉnh không được ít hơn %s."
"The following email(s) are either mistyped or have incorrect format. Check them and try again:\n","Email dưới đây có thể đã bị gõ nhầm hoặc có định dạng không đúng. Hãy kiểm tra và thử lại:\n"
"The icon that appears in the Android Market.","Icon xuất hiện trong Android Market."
"The length of the text in the %s field is too big. Please shorten the text.","Văn bản trong trường %s quá dài. Hãy rút gọn văn bản."
"The max length of the field ""%@"" is %d!","Độ dài tối đa của trường ""%@"" là %d!"
"The minimum password length is 6","Độ dài tối thiểu mật khẩu là 6"
"The server responded with invalid data.","Máy chủ phản hồi dữ liệu không đúng."
"The shortening service returned status code %d indicating a client side error.","Dịch vụ rút ngắn trả về mã trạng thái %d chỉ ra lỗi về phía khách hàng."
"The shortening service returned status code %d indicating a server side error.","Dịch vụ rút ngắn trả về mã trạng thái %d chỉ ra lỗi hệ thống."
"The store credit payment has been removed from shopping cart.","Thanh toán Store credit đã được gỡ bỏ khỏi giỏ hàng."
"The value is too big!","Giá trị quá lớn!"
"The value should not be greater than %.2f!","Giá trị không nên lớn hơn %.2f!"
"The value should not be less than %.2f!","GIá trị không nên nhỏ hơn %.2f!"
"Theme configurations are successfully reset.","Cấu hình chủ đề được thiết lập lại thành công."
"Theme has been created.","Chủ đề đã được tạo."
"Theme has been delete.","Chủ đề đã bị xóa."
"Theme label can\'t be empty","Nhãn chủ đề không được để trống"
"Theme label:","Nhãn chủ đề:"
"Theme name is not set.","Tên chủ đề không được thiết lập."
"There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?","There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?"
"There are no items here","There are no items here"
"There are no items in your cart","Không có sản phẩm nào trong giỏ hàng"
"There is an error in loading an app\'s configuration","There is an error in loading an app\'s configuration"
"There is an error in retrieving the data. Please try again later","There is an error in retrieving the data. Please try again later"
"There is no addresses for this contact","There is no addresses for this contact"
"There is no store credit history!","There is no store credit history!"
"There were some problems with the data.","There were some problems with the data."
"This email address was not found in our records.","This email address was not found in our records."
"This functionality disabled in offline mode","This functionality disabled in offline mode"
"This is a required field.","This is a required field."
"This product has no images.","Sản phẩm này không có hình ảnh."
"Title","Tiêu đề"
"Title bar,""Thanh tiêu đề"""
"To","Tới"
"To excl. tax","Không gồm thuế"
"To incl. tax","Bao gồm thuế"
"To activate PayPal MEP payment method activate Express checkout first.","Để kích hoạt thanh toán PayPal MEP đầu tiên hãy kích hoạt thanh toán Express."
"To excl. tax","Không gồm thuế"
"To incl. tax","Bao gồm thuế"
"To preview the newly uploaded images, please save your application first.","Để xem trước hình ảnh vừa tải lên, vui lòng lưu ứng dụng của bạn trước."
"To:","Tới:"
"Token has not been set.","Mã thông báo không được thiết lập."
"Too many recipients have been set.  Max amount of recipients is:","Too many recipients have been set.  Max amount of recipients is:"
"Top Search Terms","Cụm từ tìm kiếm nhiều nhất"
"Total","Tổng"
"Total Order Amount","Tổng đơn đặt hàng"
"Total incl. Tax: %1$s","Tổng cộng đã bao gồm thuế: %1$s"
"Total incl. tax","Tổng bao gồm thuế"
"Totals","Tổng"
"Touch and hold a product to delete from shopping cart","Chạm và giữ một sản phẩm để xóa khỏi giỏ hàng"
"Touch and hold a product to reveal more options","Chạm và giữ một sản phẩm để xem thêm tùy chọn"
"Try Again","Try Again"
"Twitter","Twitter"
"Twitter API","Twitter API"
"Twitter API Key","Twitter API Key"
"Twitter Authorization","Twitter Authorization"
"Twitter Autorization","Twitter Autorization"
"Twitter Secret Key","Twitter Secret Key"
"Twitter post failed...","Bài đăng Twitter thất bại..."
"Type","Loại"
"Type and data is required","Loại và dữ liệu là bắt buộc"
"URL","URL"
"Unable to cancel Mobile Express Checkout.","Không thể hủy thanh toán qua Mobile Express."
"Unable to cancel queue.","Không thể hủy hàng đợi."
"Unable to collect cart totals.","Không thể tổng hợp tổng số giỏ hàng."
"Unable to delete queue.","Không thể xóa hàng đợi."
"Unable to find an app to delete.","Không tìm thấy ứng dụng để xóa."
"Unable to find template to delete.","Không tìm thấy mẫu để xóa."
"Unable to get shipping methods list.","Không thể lấy danh sách phương pháp vận chuyển."
"Unable to initialize MEP Checkout.","Không thể khởi tạo thanh toán MEP."
"Unable to initialize PayPal Mobile Express Checkout.","Không thể khởi tạo thanh toán thông qua PayPal Mobile."
"Unable to initialize express checkout review.","Không thể khởi tạo xem lại thanh toán."
"Unable to initialize express checkout shipping method list.","Không thể khởi tạo danh sách kiểm tra phương pháp vận chuyển."
"Unable to initialize return action.","Không thể khởi động trở lại."
"Unable to load addresses.","Không thể tải địa chỉ."
"Unable to load application form.","Không thể tải mẫu đơn."
"Unable to load banners.","Không thể tải banner."
"Unable to load billing address form.","Không thể tải mẫu địa chỉ thanh toán."
"Unable to load billing address.","Không thể tải địa chỉ thanh toán."
"Unable to load categories.","Không thể tải loại hàng."
"Unable to load checkout.","Không thể tải thanh toán."
"Unable to load localization.","Unable to load localization."
"Unable to load order list.","Không thể tải danh sách đơn hàng."
"Unable to load order review.","Không thể tải xem lại đơn hàng."
"Unable to load product gallery.","Không thể tải thư viện sản phẩm."
"Unable to load product info.","Không thể tải thông tin sản phẩm."
"Unable to load product options.","Không thể tải tùy chọn sản phẩm."
"Unable to load product review.","Không thể tải đánh giá sản phẩm."
"Unable to load product reviews.","Không thể tải đánh giá sản phẩm."
"Unable to load review form.","Không thể tải form đánh giá."
"Unable to load search.","Không thể tải tìm kiếm."
"Unable to load shipping address form.","Không thể tải form địa chỉ vận chuyển."
"Unable to place the order.","Không thể đặt hàng."
"Unable to post the review.","Không thể đăng đánh giá."
"Unable to process preview.","Không thể tiến hành xem lại."
"Unable to render a gift card account.","Unable to render a gift card account."
"Unable to render an order.","Unable to render an order."
"Unable to render downloadable products.","Unable to render downloadable products."
"Unable to render the store credits.","Unable to render the store credits."
"Unable to save app.","Unable to save app."
"Unable to save message.","Unable to save message."
"Unable to save shipping address.","Unable to save shipping address."
"Unable to save shipping method.","Unable to save shipping method."
"Unable to save template.","Unable to save template."
"Unable to start MEP Checkout.","Unable to start MEP Checkout."
"Unable to start Mobile Express Checkout.","Unable to start Mobile Express Checkout."
"Unable to update shipping method.","Unable to update shipping method."
"Undefined","Không xác định được"
"Unit Price","Đơn vị giá"
"Unit Price:","Đơn vị giá:"
"Unknown Error","Unknown Error"
"Unknown Error.","Unknown Error."
"Unknown Payment Bridge Error","Unknown Payment Bridge Error"
"Unknown error ocured. Please retry later","Unknown error ocured. Please retry later"
"Unsupported character in path: ""%s""","Unsupported character in path: ""%s"""
"Unsupported value type received","Unsupported value type received"
"Update Comment Error","Update Comment Error"
"Update Preview","Cập nhật xem lại"
"Updating ...","Đang cập nhật ..."
"Updating Cart...","Đang cập nhật giỏ hàng..."
"Upon receiving these credentials, please fill in the corresponding fields.","Upon receiving these credentials, please fill in the corresponding fields."
"Urban Airship Push Notification","Urban Airship Push Notification"
"Use Billing Address","Use Billing Address"
"Use Store Credit (%s available)","Use Store Credit (%s available)"
"Use as my default billing address","Use as my default billing address"
"Use as my default shipping address","Use as my default shipping address"
"Use billing address for shipping","Use billing address for shipping"
"User Name:","User Name:"
"User session is expired","User session is expired"
"Version","Version"
"View Cart","Xem giỏ hàng"
"View Details","Xem chi tiết"
"View Gallery","Xem thư viện"
"View Wishlist","Xem danh sách thích"
"Warning: All related AirMail messages will be deleted!","Warning: All related AirMail messages will be deleted!"
"Website is offline","Website is offline"
"Website is offline.","Website is offline."
"WishList Updated","Danh sách thích được cập nhật"
"Wishlist has been cleared.","Đã xóa danh sách thích."
"Wishlist has been updated.","Đã cập nhật danh sách thích."
"Wishlist has been updated. But there are accrued some errors while updating some items.","Danh sách thích đã được cập nhật. Nhưng có lỗi xảy ra khi cập nhật một số sản phẩm."
"Wishlist is empty.","Danh sách thích trống."
"Write a Review","Viết đánh giá"
"Write a review","Viết đánh giá"
"Wrong Ipad background image orientation has been specified: ""%s"".","Hướng hình nền Ipad sai: ""%s""."
"Wrong PayPal Mobile Express Checkout Token specified.","Wrong PayPal Mobile Express Checkout Token specified."
"Wrong device type.","Loại thiết bị sai."
"Wrong email format","Định dạng email sai"
"Wrong or expired Gift Card Code.","Wrong or expired Gift Card Code."
"Wrong theme format.","Định dạng chủ đề sai."
"YYYY","YYYY"
"Year","Năm"
"Yes","Có"
"You are already logged in.","Bạn đã đăng nhập."
"You are not logged in","Bạn chưa đăng nhập"
"You can watch statistics here.","Bạn có thể xem thống kê ở đây."
"You canceled your order. Touch ""Pay with PayPal"" to try again.","Bạn đã hủy đơn hàng. Nhấn ""Thanh toán với PayPal"" để thử lại."
"You have entered an incorrect decimal value in the custom amount field. Provide a valid value.","Bạn vừa nhập vào giá trị số thập phân. Vui lòng nhập một giá trị đúng."
"You have placed no orders.","Bạn chưa có đặt hàng nào."
"You have uncommitted actions. Commit?","You have uncommitted actions. Commit?"
"You may also like","Có thể bạn cũng thích"
"You must login first","Trước tiên bạn cần phải đăng nhập"
"You must read and agree to the Terms and Conditions before placing your order.","Bạn phải đọc và đồng ý với các điều khoản và điều kiện trước khi đặt hàng."
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","Đầu tiên bạn cần kích hoạt thanh toán PayPal Express từ cấu hình Payment trước khi kích hoạt PayPal MECL."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Bạn sẽ nhận được một email xác nhận đơn hàng với các chi tiết đặt hàng của bạn và một liên kết để theo dõi tiến trình của mình."
"Your current balance is:","Số dư hiện tại của bạn là:"
"Your order # is: %s. ","Đơn hàng của bạn # là: %s. "
"Your order cannot be completed at this time as there is no payment methods available for it.","Không thể hoàn thành đặt hàng bây giờ vì không có phương pháp thanh toán nào áp dụng cho đơn hàng này."
"Your order failed. Touch ""Pay with PayPal"" to try again.","Đơn đặt hàng của bạn thật bại. Chạm ""Thanh toán bằng PayPal"" để thử lại."
"Your review has been accepted for moderation.","Đánh giá của bạn đã được chấp nhận cho việc kiểm duyệt."""
"Your tweet has been sent. Thanks for sharing this product on Twitter","Tweet của bạn đã được gửi. Cảm ơn đã chia sẻ trên Twitter"
"Zip/Postal Code","Mã Bưu điện/Bưu Chính"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s\' vượt quá kích thước cho phép: %d (bytes)"
"\'%s\' height exceeds allowed value of %d px","\'%s\' chiều cao vượt quá giá trị cho phép của %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s\' không phải là một tập tin mở rộng đúng. Phần mở rộng cho phép: %s"
"\'%s\' width exceeds allowed value of %d px","\'%s\' chiều rộng vượt quá cho phép của %d px"
"and","và"
"as Guest","là Khách"
"each","mỗi"
"field is required","trường bắt buộc"
"iPad","iPad"
"iPhone","iPhone"
"image_id is required","image_id là bắt buộc"
"not set","chưa thiết lập"
"required","bắt buộc"
"save","lưu"
"ver. %s","ver. %s"